Invoice ID,City,StoreName,Gender,Categories,Cost Price / unit,Quantity,Total Cost,Date,Payment,Gross margin percentage,Gross income,Rating,Demand,Supply,Profit in %,sales
815,Chennai,Shree Ganesh Provisions,Female,Electronic accessories,48.62,8,388.96,06-01-2020,Cash,15%,19.448,5,70.0069752,30.41322469,369.512,1826.21388
816,Ahemdabad,HealthyHub Grocery ,Female,Food and beverages,53.21,8,425.68,07-12-2020,Ewallet,15%,21.284,5,83.98319138,49.05527764,404.396,2147.11289
817,Hyderabad,Bharat Bazaar,Female,Fashion accessories,45.44,7,318.08,08-08-2020,Cash,15%,15.904,9.2,43.34795727,25.28202394,302.176,1279.24142
818,Kanpur,Sapna Supermarket,Male,Food and beverages,33.88,8,271.04,17-12-2020,Ewallet,15%,13.552,9.6,32.27072,41.05937681,257.488,968.93548
819,Surat,FreshBasket Grocery Store,Male,Health and beauty,96.16,4,384.64,11-01-2020,Credit card,15%,19.232,8.4,56.27330554,48.94268419,365.408,1790.14533
820,Pune,Sundar Sweets and Groceries,Male,Food and beverages,47.16,5,235.8,29-03-2022,Credit card,15%,11.79,6,19.7289323,13.14637919,224.01,764.01558
821,Mumbai,Green Mart Groceries,Male,Electronic accessories,52.89,4,211.56,25-01-2021,Ewallet,15%,10.578,6.7,25.1940086,9.821373776,200.982,636.75752
822,Delhi,Indian Spice Bazaar,Female,Home and lifestyle,47.68,2,95.36,10-07-2022,Credit card,15%,4.768,4.1,89.77919624,5.671809035,90.592,181.74853
823,Bangalore,EcoFresh Grocery Haven,Male,Sports and travel,10.17,1,10.17,09-05-2022,Cash,15%,0.5085,5.9,41.46840098,29.97651592,9.6615,11.15257
824,Kolkata,Golden Harvest Provisions,Female,Health and beauty,68.71,3,206.13,11-02-2020,Cash,15%,10.3065,8.7,44.41924916,11.5944956,195.8235,609.78098
825,Chennai,Sarvodaya Supermart,Female,Sports and travel,60.08,7,420.56,10-04-2022,Credit card,15%,21.028,4.5,83.51124947,18.79794836,399.532,2100.83178
826,Ahemdabad,Nirvana Grocer's Paradise,Female,Sports and travel,22.1,4,88.4,27-03-2022,Credit card,15%,4.402,6.6,58.14595494,19.11871301,83.998,162.65423
827,Hyderabad,TastyBite Provision Store,Female,Health and beauty,72.11,9,648.99,05-03-2020,Credit card,15%,32.4495,7.7,17.63170526,20.85099493,616.5405,4650.27619
828,Kanpur,Nature's Bounty Mart,Male,Fashion accessories,41.28,3,123.84,01-02-2020,Credit card,15%,6.192,8.5,35.9178986,34.32545604,117.648,269.53528
829,Surat,MangoTree Grocery Express,Male,Electronic accessories,64.95,10,649.5,28-12-2021,Cash,15%,32.475,5.2,21.41364313,32.24316973,617.025,4657.07738
830,Pune,Deshi Dukan Groceries,Female,Electronic accessories,74.22,10,742.2,29-07-2020,Credit card,15%,37.11,4.3,37.60076413,17.2725432,705.09,5975.37798
831,Mumbai,Urban Essentials Superstore,Male,Electronic accessories,10.56,8,84.48,01-07-2020,Cash,15%,4.224,7.6,21.25897812,21.98934659,80.256,152.28027
832,Delhi,Krishi Kendra Grocers,Male,Health and beauty,62.57,4,250.28,24-05-2021,Cash,15%,12.514,9.5,46.6424465,15.72549779,237.766,845.36074
833,Bangalore,SpiceRoots Grocery House,Female,Sports and travel,11.85,8,94.8,07-08-2022,Cash,15%,4.74,4.1,49.62067915,46.65370094,90.06,180.17688
834,Kolkata,Farmers' Delight Emporium,Male,Health and beauty,91.3,1,91.3,06-03-2020,Ewallet,15%,4.565,9.2,38.59737152,24.70024408,86.735,170.48906
835,Chennai,Shree Ganesh Provisions,Female,Home and lifestyle,40.73,7,285.11,15-02-2022,Ewallet,15%,14.2555,5.4,34.04051854,14.76553772,270.8545,1057.34327
836,Ahemdabad,HealthyHub Grocery ,Male,Fashion accessories,52.38,1,52.38,19-04-2020,Cash,15%,2.619,5.8,73.18441254,36.01537725,49.761,78.44481
837,Hyderabad,Bharat Bazaar,Male,Fashion accessories,38.54,5,192.7,09-05-2021,Ewallet,15%,9.635,5.6,87.05292877,2.109848152,183.065,545.46626
838,Kanpur,Sapna Supermarket,Male,Sports and travel,44.63,6,267.78,28-03-2021,Credit card,15%,13.389,5.1,79.46463457,18.90580611,254.391,948.98822
839,Surat,FreshBasket Grocery Store,Male,Electronic accessories,55.87,10,558.7,13-06-2020,Cash,15%,27.935,5.8,94.14436731,4.395701132,530.765,3524.08406
840,Pune,Sundar Sweets and Groceries,Female,Sports and travel,29.22,6,175.32,01-10-2021,Ewallet,15%,8.766,5,33.35003072,48.49141152,166.554,467.32247
841,Mumbai,Green Mart Groceries,Male,Fashion accessories,51.94,3,155.82,23-04-2021,Cash,15%,7.791,7.9,73.22274706,30.33502327,148.029,386.47879
842,Delhi,Indian Spice Bazaar,Male,Electronic accessories,60.3,1,60.3,18-10-2021,Cash,15%,3.15,6,54.67434846,26.70919348,57.15,94.76145
843,Bangalore,EcoFresh Grocery Haven,Female,Sports and travel,39.47,2,78.94,15-06-2022,Credit card,15%,3.947,5,47.51053483,9.137039062,74.993,138.13947
844,Kolkata,Golden Harvest Provisions,Female,Food and beverages,14.87,2,29.74,07-06-2020,Credit card,15%,1.487,8.9,42.07479497,24.93999997,28.253,38.14244
845,Chennai,Sarvodaya Supermart,Male,Fashion accessories,21.32,1,21.32,13-10-2022,Cash,15%,1.066,5.9,30.93621265,36.82167363,20.254,25.63815
846,Ahemdabad,Nirvana Grocer's Paradise,Male,Electronic accessories,93.78,3,281.34,08-10-2022,Credit card,15%,14.067,5.9,70.13327538,1.867896679,267.273,1033.28586
847,Hyderabad,TastyBite Provision Store,Male,Electronic accessories,73.26,1,73.26,29-04-2020,Ewallet,15%,3.663,9.7,14.44177667,3.416774988,69.597,124.24676
848,Kanpur,Nature's Bounty Mart,Female,Sports and travel,22.38,1,22.38,08-12-2022,Credit card,15%,1.119,8.6,50.27571996,26.88295866,21.261,27.13821
849,Surat,MangoTree Grocery Express,Female,Food and beverages,72.88,9,655.92,14-05-2022,Cash,15%,32.796,4,73.96125503,45.9767271,623.124,4743.11494
850,Pune,Deshi Dukan Groceries,Female,Fashion accessories,99.1,6,594.6,16-07-2022,Cash,15%,29.73,4.2,36.19564551,9.995934033,564.87,3953.31702
851,Mumbai,Urban Essentials Superstore,Male,Fashion accessories,74.1,1,74.1,23-01-2020,Cash,15%,3.705,9.2,96.83028517,36.07827336,70.395,126.26270
852,Delhi,Krishi Kendra Grocers,Female,Fashion accessories,98.48,2,196.96,25-01-2022,Ewallet,15%,9.848,9.2,97.89989934,21.83560518,187.112,565.49580
853,Bangalore,SpiceRoots Grocery House,Male,Health and beauty,53.19,7,372.33,05-09-2021,Ewallet,15%,18.6165,5,48.54407265,6.500316477,353.7135,1689.31148
854,Kolkata,Farmers' Delight Emporium,Female,Electronic accessories,52.79,10,527.9,24-04-2020,Ewallet,15%,26.395,10,35.07369457,34.53141856,501.505,3175.34490
855,Chennai,Shree Ganesh Provisions,Female,Health and beauty,95.95,5,479.75,08-05-2022,Ewallet,15%,23.9875,8.8,4.144136649,22.55816626,455.7625,2666.27059
856,Ahemdabad,HealthyHub Grocery ,Female,Fashion accessories,36.51,9,328.59,07-02-2022,Cash,15%,16.4295,4.2,6.470447306,35.54237313,312.1605,1354.31819
857,Hyderabad,Bharat Bazaar,Male,Food and beverages,21.12,8,168.96,14-06-2020,Cash,15%,8.448,6.3,73.56599848,26.24305869,160.512,440.16108
858,Kanpur,Sapna Supermarket,Female,Home and lifestyle,28.31,4,113.24,01-08-2021,Cash,15%,5.662,8.2,85.78361528,2.271432887,107.578,235.06133
859,Surat,FreshBasket Grocery Store,Male,Health and beauty,57.59,6,345.54,06-02-2022,Cash,15%,17.277,5.1,92.11377862,8.151084872,328.263,1479.81997
860,Pune,Sundar Sweets and Groceries,Female,Food and beverages,47.63,9,428.67,25-11-2021,Cash,15%,21.4335,5,86.60487442,32.20266463,407.2365,2174.37071
861,Mumbai,Green Mart Groceries,Female,Home and lifestyle,86.27,1,86.27,03-03-2022,Ewallet,15%,4.3135,7,50.09008047,31.21191505,81.9565,156.97387
862,Delhi,Indian Spice Bazaar,Male,Sports and travel,12.76,2,25.52,10-02-2022,Ewallet,15%,1.276,7.8,45.37620635,13.52256358,24.244,31.70707
863,Bangalore,EcoFresh Grocery Haven,Female,Home and lifestyle,11.28,9,101.52,26-04-2022,Credit card,15%,5.076,4.3,99.20305319,41.06110286,96.444,199.42995
864,Kolkata,Golden Harvest Provisions,Female,Home and lifestyle,51.07,7,357.49,29-09-2022,Cash,15%,17.8745,7,5.672590465,28.25429745,339.6155,1571.58145
865,Chennai,Sarvodaya Supermart,Female,Electronic accessories,79.59,3,238.77,21-08-2022,Cash,15%,11.9385,6.6,51.04277993,36.65407126,226.8315,780.37557
866,Ahemdabad,Nirvana Grocer's Paradise,Male,Health and beauty,33.81,3,101.43,05-11-2022,Ewallet,15%,5.0715,7.3,49.41423664,33.72554894,96.3585,199.16643
867,Hyderabad,TastyBite Provision Store,Male,Sports and travel,90.53,8,724.24,15-03-2022,Credit card,15%,36.212,6.5,69.86099558,36.27093525,688.028,5707.21399
868,Kanpur,Nature's Bounty Mart,Female,Health and beauty,62.82,2,125.64,21-11-2022,Ewallet,15%,6.282,4.9,4.487941004,16.74535318,119.358,275.60139
869,Surat,MangoTree Grocery Express,Male,Food and beverages,24.31,3,72.93,17-03-2020,Credit card,15%,3.6465,4.3,31.0817041,7.033721785,69.2835,123.45846
870,Pune,Deshi Dukan Groceries,Male,Sports and travel,64.59,4,258.36,15-09-2021,Ewallet,15%,12.918,9.3,51.54438908,42.42993557,245.442,892.48395
871,Mumbai,Urban Essentials Superstore,Male,Food and beverages,24.82,7,173.74,17-12-2020,Credit card,15%,8.687,7.1,15.41025157,6.17034879,165.053,460.50308
872,Delhi,Krishi Kendra Grocers,Male,Fashion accessories,56.5,1,56.5,08-04-2020,Ewallet,15%,2.825,9.6,39.88726132,24.19551871,53.675,86.82638
873,Bangalore,SpiceRoots Grocery House,Female,Electronic accessories,21.43,10,214.3,29-11-2020,Cash,15%,10.715,6.2,32.95189825,43.07547704,203.585,650.58266
874,Kolkata,Farmers' Delight Emporium,Male,Sports and travel,89.06,6,534.36,20-07-2021,Cash,15%,26.718,9.9,76.94910855,6.434860687,507.642,3246.99579
875,Chennai,Shree Ganesh Provisions,Male,Home and lifestyle,23.29,4,93.16,24-01-2021,Credit card,15%,4.658,5.9,47.26972037,15.3018909,88.502,175.60846
876,Ahemdabad,HealthyHub Grocery ,Male,Home and lifestyle,65.26,8,522.08,31-01-2021,Ewallet,15%,26.104,6.3,33.59801081,17.96916938,495.976,3111.47150
877,Hyderabad,Bharat Bazaar,Male,Fashion accessories,52.35,1,52.35,15-09-2020,Cash,15%,2.6175,4,40.63873667,47.65181108,49.7325,78.38496
878,Kanpur,Sapna Supermarket,Male,Electronic accessories,39.75,1,39.75,22-03-2021,Cash,15%,1.9875,6.1,21.54020034,12.65242005,37.7625,54.76059
879,Surat,FreshBasket Grocery Store,Female,Electronic accessories,90.02,8,720.16,25-11-2021,Credit card,15%,36.008,4.5,90.41060551,42.15090552,684.152,5647.14904
880,Pune,Sundar Sweets and Groceries,Female,Electronic accessories,12.1,8,96.8,20-04-2021,Ewallet,15%,4.84,8.6,23.70425372,28.4032315,91.96,185.81728
881,Mumbai,Green Mart Groceries,Female,Food and beverages,33.21,10,332.1,20-02-2022,Ewallet,15%,16.605,6,20.23672221,48.51583493,315.495,1379.85890
882,Delhi,Indian Spice Bazaar,Female,Fashion accessories,10.18,8,81.44,16-07-2020,Credit card,15%,4.072,9.5,49.26067447,43.99263288,77.368,144.44850
883,Bangalore,EcoFresh Grocery Haven,Male,Sports and travel,31.99,10,319.9,21-02-2021,Credit card,15%,15.995,9.9,41.91534664,48.08723514,303.905,1292.09210
884,Kolkata,Golden Harvest Provisions,Female,Home and lifestyle,34.42,6,206.52,26-10-2021,Ewallet,15%,10.326,7.5,61.78999134,3.61875076,196.194,611.69985
885,Chennai,Sarvodaya Supermart,Female,Food and beverages,83.34,2,166.68,05-12-2021,Cash,15%,8.334,7.6,60.79129265,49.13574481,158.346,430.61111
886,Ahemdabad,Nirvana Grocer's Paradise,Male,Sports and travel,45.58,7,319.06,26-07-2020,Cash,15%,15.953,5,38.87364879,37.36835485,303.107,1286.15319
887,Hyderabad,TastyBite Provision Store,Male,Food and beverages,87.9,1,87.9,01-07-2022,Ewallet,15%,4.395,6.7,7.007890257,29.69309511,83.505,161.30090
888,Kanpur,Nature's Bounty Mart,Female,Electronic accessories,73.47,10,734.7,21-02-2022,Ewallet,15%,36.735,9.5,12.64987711,19.01578061,697.965,5862.64886
889,Surat,MangoTree Grocery Express,Female,Fashion accessories,12.19,8,97.52,28-08-2020,Ewallet,15%,4.876,6.8,75.1746633,25.3164117,92.644,187.86643
890,Pune,Deshi Dukan Groceries,Male,Sports and travel,76.92,10,769.2,05-01-2022,Ewallet,15%,38.46,5.6,53.35752251,48.44618491,730.74,6390.05208
891,Mumbai,Urban Essentials Superstore,Female,Health and beauty,83.66,5,418.3,14-08-2021,Cash,15%,20.915,7.2,72.77260992,27.77046992,397.385,2080.56146
892,Delhi,Krishi Kendra Grocers,Female,Electronic accessories,57.91,8,463.28,04-06-2021,Cash,15%,23.164,8.1,79.09876309,49.36688778,440.116,2502.24941
893,Bangalore,SpiceRoots Grocery House,Female,Fashion accessories,92.49,5,462.45,15-08-2021,Credit card,15%,23.1225,8.6,7.722753555,8.51069619,439.3275,2494.12002
894,Kolkata,Farmers' Delight Emporium,Male,Electronic accessories,28.38,5,141.9,29-12-2022,Cash,15%,7.095,9.4,14.90891907,4.731067719,134.805,333.18830
895,Chennai,Shree Ganesh Provisions,Male,Electronic accessories,50.45,6,302.7,04-11-2020,Credit card,15%,15.135,8.9,30.45004849,47.63617852,287.565,1173.15926
896,Ahemdabad,HealthyHub Grocery ,Male,Health and beauty,99.16,8,793.28,22-01-2021,Credit card,15%,39.664,4.2,53.67331889,15.34451888,753.616,6771.56501
897,Hyderabad,Bharat Bazaar,Male,Fashion accessories,60.74,7,425.18,16-06-2022,Ewallet,15%,21.259,5,45.35833914,19.86535365,403.921,2142.57131
898,Kanpur,Sapna Supermarket,Female,Food and beverages,47.27,6,283.62,20-09-2020,Cash,15%,14.181,8.8,51.66771569,20.15658412,269.439,1047.80289
899,Surat,FreshBasket Grocery Store,Male,Health and beauty,85.6,7,599.2,13-07-2020,Cash,15%,29.96,5.3,37.97396231,11.1882696,569.24,4010.08608
900,Pune,Sundar Sweets and Groceries,Male,Food and beverages,35.04,9,315.36,14-12-2020,Ewallet,15%,15.768,4.6,91.0311956,39.8732455,299.592,1260.15333
901,Mumbai,Green Mart Groceries,Female,Electronic accessories,44.84,9,403.56,01-01-2020,Credit card,15%,20.178,7.5,89.23511716,44.03961323,383.382,1950.73640
902,Delhi,Indian Spice Bazaar,Male,Home and lifestyle,45.97,4,183.88,22-02-2021,Ewallet,15%,9.194,5.1,35.82876868,42.11658525,174.686,505.09262
903,Bangalore,EcoFresh Grocery Haven,Female,Health and beauty,27.73,5,138.65,28-04-2020,Credit card,15%,6.9325,4.2,55.94427606,43.69464627,131.7175,321.27631
904,Kolkata,Golden Harvest Provisions,Male,Food and beverages,11.53,7,80.71,28-03-2021,Cash,15%,4.0355,8.1,39.60319606,24.21875193,76.6745,142.59399
905,Chennai,Sarvodaya Supermart,Female,Health and beauty,58.32,2,116.64,05-12-2020,Ewallet,15%,5.832,6,31.80762746,17.42282309,110.808,245.88645
906,Ahemdabad,Nirvana Grocer's Paradise,Female,Home and lifestyle,78.38,4,313.52,25-01-2022,Cash,15%,15.676,7.9,52.3204629,44.10103458,297.844,1247.32051
907,Hyderabad,TastyBite Provision Store,Male,Health and beauty,84.61,10,846.1,06-08-2021,Credit card,15%,42.305,8.8,96.1633242,24.9253347,803.795,7647.00950
908,Kanpur,Nature's Bounty Mart,Female,Health and beauty,82.88,5,414.4,02-07-2022,Credit card,15%,20.72,6.6,20.3631808,17.90612528,393.68,2045.80992
909,Surat,MangoTree Grocery Express,Female,Food and beverages,79.54,2,159.08,05-07-2020,Ewallet,15%,7.954,6.2,52.74416046,30.2280533,151.126,399.49124
910,Pune,Deshi Dukan Groceries,Female,Home and lifestyle,49.1,10,491,12-02-2022,Credit card,15%,24.505,4.2,38.10367572,44.7584448,466.495,2781.49045
911,Mumbai,Urban Essentials Superstore,Female,Food and beverages,29.15,3,87.45,10-12-2021,Credit card,15%,4.3725,7.3,0.444801072,11.5112982,83.0775,160.10127
912,Delhi,Krishi Kendra Grocers,Female,Electronic accessories,56.13,4,224.52,02-08-2020,Ewallet,15%,11.226,8.6,29.86591493,7.897968361,213.294,703.40769
913,Bangalore,SpiceRoots Grocery House,Female,Home and lifestyle,93.12,8,744.96,28-11-2021,Cash,15%,37.248,6.8,62.04516246,29.15587513,707.712,6017.13132
914,Kolkata,Farmers' Delight Emporium,Male,Fashion accessories,51.34,8,410.72,15-11-2021,Ewallet,15%,20.536,7.6,51.6080967,43.31679301,390.184,2013.28373
915,Chennai,Shree Ganesh Provisions,Female,Food and beverages,99.6,3,298.8,27-12-2020,Cash,15%,14.94,5.8,83.58348541,24.06564553,283.86,1146.97368
916,Ahemdabad,HealthyHub Grocery ,Female,Electronic accessories,35.49,6,212.94,04-03-2021,Cash,15%,10.647,4.1,84.79755191,49.86982041,202.293,643.70271
917,Hyderabad,Bharat Bazaar,Male,Sports and travel,42.85,1,42.85,08-05-2020,Credit card,15%,2.1425,9.3,26.5517736,45.91965036,40.7075,60.29316
918,Kanpur,Sapna Supermarket,Female,Fashion accessories,94.67,4,378.68,03-01-2020,Cash,15%,18.934,6.8,90.81592576,43.02268756,359.746,1740.96615
919,Surat,FreshBasket Grocery Store,Male,Home and lifestyle,68.97,3,206.91,06-04-2021,Ewallet,15%,10.3455,8.7,83.68855828,42.81956098,196.5645,613.62161
920,Pune,Sundar Sweets and Groceries,Female,Electronic accessories,26.26,3,78.78,14-11-2020,Ewallet,15%,3.939,6.3,39.86207687,44.89052917,74.841,137.73974
921,Mumbai,Green Mart Groceries,Female,Home and lifestyle,35.79,9,322.11,30-10-2020,Credit card,15%,16.1055,5.1,14.67729639,28.08259488,306.0045,1307.78110
922,Delhi,Indian Spice Bazaar,Female,Home and lifestyle,16.37,6,98.22,16-11-2021,Cash,15%,4.911,7,14.68779176,8.144694793,93.309,189.86810
923,Bangalore,EcoFresh Grocery Haven,Female,Home and lifestyle,12.73,2,25.46,26-09-2022,Credit card,15%,1.273,5.2,25.48131847,30.28089,24.187,31.61801
924,Kolkata,Golden Harvest Provisions,Female,Sports and travel,83.14,7,581.98,26-12-2020,Credit card,15%,29.099,6.6,34.12796718,40.26288445,552.881,3799.63684
925,Chennai,Sarvodaya Supermart,Female,Sports and travel,35.22,6,211.32,11-10-2021,Ewallet,15%,10.566,6.5,37.2441697,26.1490803,200.754,635.55335
926,Ahemdabad,Nirvana Grocer's Paradise,Female,Electronic accessories,13.78,4,55.12,02-08-2020,Ewallet,15%,2.756,9,20.16135781,17.29567818,52.364,83.98304
927,Hyderabad,TastyBite Provision Store,Male,Sports and travel,88.31,1,88.31,08-12-2020,Credit card,15%,4.4155,5.2,94.41738157,39.58954644,83.8945,162.39723
928,Kanpur,Nature's Bounty Mart,Female,Health and beauty,39.62,9,356.58,07-02-2022,Credit card,15%,17.829,6.8,85.5543133,27.80793966,338.751,1564.49832
929,Surat,MangoTree Grocery Express,Female,Electronic accessories,88.25,9,794.25,22-01-2020,Credit card,15%,39.7125,7.6,83.30448215,12.08941645,754.5375,6787.16409
930,Pune,Deshi Dukan Groceries,Male,Sports and travel,25.31,2,50.62,17-01-2022,Ewallet,15%,2.531,7.2,58.22587444,35.08864268,48.089,74.96265
931,Mumbai,Urban Essentials Superstore,Male,Home and lifestyle,99.92,6,599.52,04-11-2022,Ewallet,15%,29.976,7.1,10.29144285,13.0338221,569.544,4014.05019
932,Delhi,Krishi Kendra Grocers,Female,Fashion accessories,83.35,2,166.7,18-12-2020,Credit card,15%,8.335,9.5,58.48304693,3.818966518,158.365,430.69446
933,Bangalore,SpiceRoots Grocery House,Female,Food and beverages,74.44,10,744.4,17-05-2020,Ewallet,15%,37.22,5.1,32.98861422,37.82507127,707.18,6008.64792
934,Kolkata,Farmers' Delight Emporium,Male,Health and beauty,64.08,7,448.56,18-03-2021,Ewallet,15%,22.428,7.6,41.51509976,27.66340426,426.132,2360.01770
935,Chennai,Shree Ganesh Provisions,Female,Home and lifestyle,63.15,6,378.9,26-01-2022,Ewallet,15%,18.945,9.8,38.86487717,46.32202561,359.955,1742.76950
936,Ahemdabad,HealthyHub Grocery ,Male,Home and lifestyle,85.72,3,257.16,05-08-2022,Ewallet,15%,12.858,5.1,20.85541197,30.73126122,244.302,885.40702
937,Hyderabad,Bharat Bazaar,Female,Health and beauty,78.89,7,552.23,11-03-2020,Ewallet,15%,27.6115,7.5,67.38607506,3.133457912,524.6185,3449.33074
938,Kanpur,Sapna Supermarket,Female,Sports and travel,89.48,5,447.4,07-11-2020,Cash,15%,22.37,7.4,14.1184306,22.65483983,425.03,2348.98422
939,Surat,FreshBasket Grocery Store,Female,Health and beauty,92.09,3,276.27,01-08-2020,Cash,15%,13.8135,4.2,91.7473195,46.18172806,262.4565,1001.35857
940,Pune,Sundar Sweets and Groceries,Female,Food and beverages,57.29,6,343.74,12-04-2021,Ewallet,15%,17.187,5.9,26.7434078,35.95128898,326.553,1466.23328
941,Mumbai,Green Mart Groceries,Male,Food and beverages,66.52,4,266.08,29-03-2021,Ewallet,15%,13.304,6.9,37.88628879,41.25830459,252.776,938.66638
942,Delhi,Indian Spice Bazaar,Male,Fashion accessories,99.82,9,898.38,24-03-2022,Cash,15%,44.919,6.6,76.71525153,5.079861208,853.461,8565.70293
943,Bangalore,EcoFresh Grocery Haven,Female,Home and lifestyle,45.68,10,456.8,30-10-2021,Ewallet,15%,22.84,5.7,69.32838032,14.135485,433.96,2439.12928
944,Kolkata,Golden Harvest Provisions,Male,Health and beauty,50.79,5,253.95,06-12-2021,Credit card,15%,12.6975,5.3,58.46918495,40.50464492,241.2525,866.61072
945,Chennai,Sarvodaya Supermart,Male,Health and beauty,10.08,7,70.56,17-12-2022,Cash,15%,3.528,4.2,34.90139709,28.04642448,67.032,117.85778
946,Ahemdabad,Nirvana Grocer's Paradise,Female,Electronic accessories,93.88,7,657.16,31-08-2021,Credit card,15%,32.858,7.3,69.75395872,40.85720035,624.302,4759.82302
947,Hyderabad,TastyBite Provision Store,Male,Electronic accessories,84.25,2,168.5,05-09-2020,Credit card,15%,8.425,5.3,42.06081858,15.15422767,160.075,438.22638
948,Kanpur,Nature's Bounty Mart,Male,Fashion accessories,53.78,1,53.78,16-03-2021,Ewallet,15%,2.689,4.7,55.65918053,49.04235143,51.091,81.25674
949,Surat,MangoTree Grocery Express,Male,Home and lifestyle,35.81,5,179.05,22-09-2022,Ewallet,15%,8.9525,7.9,76.67374539,41.88200447,170.0975,483.60957
950,Pune,Deshi Dukan Groceries,Female,Food and beverages,26.43,8,211.44,24-11-2020,Ewallet,15%,10.572,8.9,87.96211583,3.872037334,200.868,636.15530
951,Mumbai,Urban Essentials Superstore,Male,Health and beauty,39.91,3,119.73,15-01-2021,Ewallet,15%,5.9865,9.3,70.64124972,34.31602428,113.7435,255.91509
952,Delhi,Krishi Kendra Grocers,Female,Home and lifestyle,21.9,3,65.7,10-08-2020,Ewallet,15%,3.285,4.7,88.52358817,38.50938561,62.415,106.70666
953,Bangalore,SpiceRoots Grocery House,Female,Food and beverages,62.85,4,251.4,22-07-2021,Ewallet,15%,12.57,8.7,41.2682976,43.13553275,238.83,851.81862
954,Kolkata,Farmers' Delight Emporium,Female,Food and beverages,21.04,4,84.16,28-10-2020,Cash,15%,4.208,7.6,28.27475264,22.52876861,79.952,151.44760
955,Chennai,Shree Ganesh Provisions,Male,Home and lifestyle,65.91,6,395.46,03-12-2021,Cash,15%,19.773,5.7,45.32827407,2.640122693,375.687,1881.15181
956,Ahemdabad,HealthyHub Grocery ,Female,Fashion accessories,42.57,7,297.99,17-05-2020,Cash,15%,14.8995,6.8,92.05506819,23.72943092,283.0905,1141.57138
957,Hyderabad,Bharat Bazaar,Male,Food and beverages,50.49,9,454.41,25-10-2022,Cash,15%,22.7205,5.4,88.22377442,29.48874056,431.6895,2416.05026
958,Kanpur,Sapna Supermarket,Male,Electronic accessories,46.02,6,276.12,15-02-2020,Cash,15%,13.806,7.1,17.89470381,11.33644326,262.314,1000.42142
959,Surat,FreshBasket Grocery Store,Female,Home and lifestyle,15.8,10,158,07-03-2020,Cash,15%,7.9,7.8,73.34721056,21.03316671,150.1,395.15800
960,Pune,Sundar Sweets and Groceries,Female,Food and beverages,98.66,9,887.94,22-03-2022,Cash,15%,44.397,8.4,25.08448634,24.97338739,843.543,8378.09571
961,Mumbai,Green Mart Groceries,Male,Fashion accessories,91.98,1,91.98,08-10-2021,Cash,15%,4.599,9.8,41.4668871,33.17985884,87.381,172.35304
962,Delhi,Indian Spice Bazaar,Male,Electronic accessories,20.89,2,41.78,29-12-2020,Cash,15%,2.089,9.8,85.12160259,40.43600208,39.691,58.36290
963,Bangalore,EcoFresh Grocery Haven,Female,Fashion accessories,15.5,1,15.5,11-08-2021,Credit card,15%,0.775,7.4,26.15670845,7.070877618,14.725,17.78238
964,Kolkata,Golden Harvest Provisions,Male,Electronic accessories,96.82,3,290.46,05-05-2021,Cash,15%,14.523,6.7,72.0892798,8.052444571,275.937,1091.94661
965,Chennai,Sarvodaya Supermart,Male,Food and beverages,33.33,2,66.66,09-11-2022,Credit card,15%,3.333,6.4,78.68216835,24.80513125,63.327,108.87378
966,Ahemdabad,Nirvana Grocer's Paradise,Female,Electronic accessories,38.27,2,76.54,08-08-2022,Credit card,15%,3.827,5.8,70.15900694,26.82350858,72.713,132.19453
967,Hyderabad,TastyBite Provision Store,Female,Home and lifestyle,33.3,9,299.7,13-05-2022,Ewallet,15%,14.985,7.2,84.55370138,30.67321962,284.715,1152.99086
968,Kanpur,Nature's Bounty Mart,Male,Home and lifestyle,81.1,3,243.3,08-11-2020,Credit card,15%,12.1515,9.3,94.79314436,49.62082169,231.1485,805.68430
969,Surat,MangoTree Grocery Express,Female,Health and beauty,15.8,3,47.4,30-07-2020,Cash,15%,2.37,9.5,87.57919413,49.05946814,45.03,68.74422
970,Pune,Deshi Dukan Groceries,Female,Electronic accessories,34.49,5,172.45,18-06-2020,Credit card,15%,8.6225,9,62.70976053,9.969455554,163.8275,454.97052
971,Mumbai,Urban Essentials Superstore,Female,Food and beverages,84.63,10,846.3,27-08-2021,Credit card,15%,42.315,9,60.61964121,29.31584459,803.985,7650.42505
972,Delhi,Krishi Kendra Grocers,Male,Home and lifestyle,36.91,7,258.37,06-11-2020,Ewallet,15%,12.9185,6.7,44.13159811,22.49971053,245.4515,892.54304
973,Bangalore,SpiceRoots Grocery House,Male,Electronic accessories,87.08,7,609.56,16-11-2021,Cash,15%,30.478,5.5,59.34500082,20.07535328,579.082,4139.41224
974,Kolkata,Farmers' Delight Emporium,Male,Home and lifestyle,80.08,3,240.24,10-08-2021,Cash,15%,12.12,5.4,26.26831687,27.0687484,228.12,788.27549
975,Chennai,Shree Ganesh Provisions,Male,Fashion accessories,86.13,2,172.26,17-03-2020,Cash,15%,8.613,8.2,66.45619412,36.75859256,163.647,454.15832
976,Ahemdabad,HealthyHub Grocery ,Male,Fashion accessories,49.92,2,99.84,12-12-2021,Credit card,15%,4.992,7,56.1472575,44.38983486,94.848,194.53624
977,Hyderabad,Bharat Bazaar,Female,Food and beverages,74.66,4,298.64,21-05-2022,Cash,15%,14.932,8.5,88.45779088,12.1052452,283.708,1145.90557
